country,tech,date,cap_factor
RO,Wind onshore,2022-11-01T00:00:00Z,0.9990231683704197
RO,Wind onshore,2022-12-01T00:00:00Z,0.9826302436513391
RO,Wind onshore,2023-01-01T00:00:00Z,0.9873034285848701
RO,Wind onshore,2023-02-01T00:00:00Z,0.991460877412362
RO,Wind onshore,2023-03-01T00:00:00Z,0.9639820570358231
RO,Wind onshore,2023-04-01T00:00:00Z,0.9767676302986321
RO,Wind onshore,2023-05-01T00:00:00Z,0.9910564169566674
RO,Wind onshore,2023-06-01T00:00:00Z,0.987093951881604
RO,Wind onshore,2023-07-01T00:00:00Z,1.0010499648779458
RO,Wind onshore,2023-08-01T00:00:00Z,0.9591860758922974
RO,Wind onshore,2023-09-01T00:00:00Z,0.9917539904813788
RO,Wind onshore,2023-10-01T00:00:00Z,0.9808930059532918
RO,Wind onshore,2023-11-01T00:00:00Z,0.9882025054072088
RO,Wind onshore,2023-12-01T00:00:00Z,1.0226498228143712
RO,Wind onshore,2024-01-01T00:00:00Z,0.9999444738419759
RO,Wind onshore,2024-02-01T00:00:00Z,1.0098967718201084
RO,Wind onshore,2024-03-01T00:00:00Z,0.9986649192964565
RO,Wind onshore,2024-04-01T00:00:00Z,0.9684180503521895
RO,Wind onshore,2024-05-01T00:00:00Z,0.9805688202053885
RO,Wind onshore,2024-06-01T00:00:00Z,1.0432450314498891
RO,Wind onshore,2024-07-01T00:00:00Z,0.9236406831730903
RO,Wind onshore,2024-08-01T00:00:00Z,1.0470303570683175
RO,Wind onshore,2024-09-01T00:00:00Z,0.9925258964046719
RO,Wind onshore,2024-10-01T00:00:00Z,0.9549001615026321
RO,Wind onshore,2024-11-01T00:00:00Z,0.997497010856371
RO,Wind onshore,2024-12-01T00:00:00Z,0.9961089430579783
RO,Wind onshore,2025-01-01T00:00:00Z,0.9943672548480735
RO,Wind onshore,2025-02-01T00:00:00Z,0.9971159514338708
RO,Wind onshore,2025-03-01T00:00:00Z,1.0462308910344666
RO,Wind onshore,2025-04-01T00:00:00Z,1.0077906049036143
RO,Wind onshore,2025-05-01T00:00:00Z,1.0394733472671243
RO,Wind onshore,2025-06-01T00:00:00Z,1.0569143286895015
RO,Wind onshore,2025-07-01T00:00:00Z,1.0365772966443187
RO,Wind onshore,2025-08-01T00:00:00Z,1.0583644839159478
RO,Wind onshore,2025-09-01T00:00:00Z,0.988799101672887
RO,Wind onshore,2025-10-01T00:00:00Z,1.0016733982391854
RO,Wind onshore,2025-11-01T00:00:00Z,1.0045996203198553
SK,Solar,2022-01-01T00:00:00Z,1.0696782339913957
SK,Solar,2022-02-01T00:00:00Z,1.0438002609367403
SK,Solar,2022-03-01T00:00:00Z,0.9263723044358233
SK,Solar,2022-04-01T00:00:00Z,0.9628280339105032
SK,Solar,2022-05-01T00:00:00Z,0.9370138285301717
SK,Solar,2022-06-01T00:00:00Z,0.9598624284163115
SK,Solar,2022-07-01T00:00:00Z,0.955635142652989
SK,Solar,2022-08-01T00:00:00Z,0.9807382814899759
SK,Solar,2022-09-01T00:00:00Z,0.9872994837382632
SK,Solar,2022-10-01T00:00:00Z,0.8781582667636231
SK,Solar,2022-11-01T00:00:00Z,1.089274191966564
SK,Solar,2022-12-01T00:00:00Z,1.171637178025403
SK,Solar,2023-01-01T00:00:00Z,1.100355713164403
SK,Solar,2023-02-01T00:00:00Z,0.9671750626713236
SK,Solar,2023-03-01T00:00:00Z,0.9046044414748433
SK,Solar,2023-04-01T00:00:00Z,0.9067817770872642
SK,Solar,2023-05-01T00:00:00Z,0.8223652185732461
SK,Solar,2023-06-01T00:00:00Z,0.8708277112585123
SK,Solar,2023-07-01T00:00:00Z,0.8646853550951589
SK,Solar,2023-08-01T00:00:00Z,0.8510912509978122
SK,Solar,2023-09-01T00:00:00Z,0.8237503039509967
SK,Solar,2023-10-01T00:00:00Z,0.8905855046185049
SK,Solar,2023-11-01T00:00:00Z,1.0510442469194834
SK,Solar,2023-12-01T00:00:00Z,1.117934597917492
SK,Solar,2024-01-01T00:00:00Z,1.010988823739515
SK,Solar,2024-02-01T00:00:00Z,0.9358795933634663
SK,Solar,2024-03-01T00:00:00Z,0.8116037174279694
SK,Solar,2024-04-01T00:00:00Z,0.6034982126874875
SK,Solar,2024-05-01T00:00:00Z,0.4884218502502942
SK,Solar,2024-06-01T00:00:00Z,0.6818620894344756
SK,Solar,2024-07-01T00:00:00Z,0.5629568492624178
SK,Solar,2024-08-01T00:00:00Z,0.7019680898562555
SK,Solar,2024-09-01T00:00:00Z,0.6990722945113421
SK,Solar,2024-10-01T00:00:00Z,0.7967596614430104
SK,Solar,2024-11-01T00:00:00Z,0.9556289515241566
SK,Solar,2024-12-01T00:00:00Z,1.0095239797360582
SK,Solar,2025-01-01T00:00:00Z,0.9433581313629296
SK,Solar,2025-02-01T00:00:00Z,0.8984321461311597
SK,Solar,2025-03-01T00:00:00Z,0.6571720399602261
SK,Solar,2025-04-01T00:00:00Z,0.38073683131791525
SK,Solar,2025-05-01T00:00:00Z,0.41226866566809983
SK,Solar,2025-06-01T00:00:00Z,0.41556643385065895
SK,Solar,2025-07-01T00:00:00Z,0.7605153029394865
SK,Solar,2025-08-01T00:00:00Z,0.37282507195394954
SK,Solar,2025-09-01T00:00:00Z,0.6703872354247993
SK,Solar,2025-10-01T00:00:00Z,0.8673878347920247
SK,Solar,2025-11-01T00:00:00Z,0.9523455730934971
SK,Wind onshore,2022-01-01T00:00:00Z,0.9959719876887085
SK,Wind onshore,2022-02-01T00:00:00Z,0.9637869749661557
SK,Wind onshore,2022-03-01T00:00:00Z,0.9974281272546746
SK,Wind onshore,2022-04-01T00:00:00Z,0.9726519318563124
SK,Wind onshore,2022-05-01T00:00:00Z,0.997281294241646
SK,Wind onshore,2022-06-01T00:00:00Z,0.9769887182759024
SK,Wind onshore,2022-07-01T00:00:00Z,0.9835399720580252
SK,Wind onshore,2022-08-01T00:00:00Z,0.9990889816120913
SK,Wind onshore,2022-09-01T00:00:00Z,0.9766361882395305
SK,Wind onshore,2022-10-01T00:00:00Z,0.9776554376663691
SK,Wind onshore,2022-11-01T00:00:00Z,0.9694105093986269
SK,Wind onshore,2022-12-01T00:00:00Z,0.978992086137735
SK,Wind onshore,2023-01-01T00:00:00Z,1.006888859882618
SK,Wind onshore,2023-02-01T00:00:00Z,0.9954409839631208
SK,Wind onshore,2023-03-01T00:00:00Z,0.9853797097199827
SK,Wind onshore,2023-04-01T00:00:00Z,0.9796667311164424
SK,Wind onshore,2023-05-01T00:00:00Z,1.0158067779623172
SK,Wind onshore,2023-06-01T00:00:00Z,1.0100008159587335
SK,Wind onshore,2023-07-01T00:00:00Z,0.9863885929169349
SK,Wind onshore,2023-08-01T00:00:00Z,0.9939463239426485
SK,Wind onshore,2023-09-01T00:00:00Z,1.0148823530026847
SK,Wind onshore,2023-10-01T00:00:00Z,0.9806438636219925
